,time,ta,hr,pr,rs,vv,vn,ve
2020-07-29 18:00:00,2020-07-29 18:00:00,28.7483,49.3333,960.898,389.167,4.38333,0.372164,4.31664
2020-07-29 19:00:00,2020-07-29 19:00:00,28.045,51.0,960.738,194.0,3.15,0.159537,3.11407
2020-07-29 20:00:00,2020-07-29 20:00:00,25.8267,55.1667,960.783,40.5,2.95,-0.572482,2.84895
2020-07-29 21:00:00,2020-07-29 21:00:00,24.0383,62.5,960.957,0.0,3.2,-0.792723,2.86769
2020-07-29 22:00:00,2020-07-29 22:00:00,24.4683,56.8333,961.122,0.0,1.66667,-1.35125,0.912076
2020-07-29 23:00:00,2020-07-29 23:00:00,24.3017,50.6667,961.117,0.0,1.43333,-1.06948,0.564584
2020-07-30 00:00:00,2020-07-30 00:00:00,25.0983,53.0,960.79,0.0,2.58333,-1.90428,-1.21271
2020-07-30 01:00:00,2020-07-30 01:00:00,24.4167,61.5,960.237,0.0,5.11667,-1.52434,-4.76357
2020-07-30 02:00:00,2020-07-30 02:00:00,23.785,63.1667,959.853,0.0,3.91667,1.48708,-2.69643
2020-07-30 03:00:00,2020-07-30 03:00:00,24.0517,61.3333,959.55,0.0,4.28333,2.31628,-2.02832
2020-07-30 04:00:00,2020-07-30 04:00:00,23.7367,65.5,959.262,0.0,8.18333,1.78864,-7.73603
2020-07-30 05:00:00,2020-07-30 05:00:00,22.8767,67.5,959.413,0.0,3.76667,1.55044,-0.186774
2020-07-30 06:00:00,2020-07-30 06:00:00,21.6867,70.1667,959.867,13.3333,3.21667,-0.712567,2.90174
2020-07-30 07:00:00,2020-07-30 07:00:00,21.4217,70.5,960.1,139.167,6.55,-6.48188,-0.74464
2020-07-30 08:00:00,2020-07-30 08:00:00,22.6333,68.5,960.35,327.0,3.93333,-0.577912,-3.82581
2020-07-30 09:00:00,2020-07-30 09:00:00,23.545,69.3333,960.543,529.833,4.56667,-0.832812,-4.35932
2020-07-30 10:00:00,2020-07-30 10:00:00,24.5783,67.8333,960.942,703.333,3.7,2.11463,1.35854
2020-07-30 11:00:00,2020-07-30 11:00:00,25.4783,64.8333,961.365,843.167,3.16667,1.72857,1.89271
2020-07-30 12:00:00,2020-07-30 12:00:00,26.6467,59.0,961.515,940.667,3.18333,2.18586,1.63494
2020-07-30 13:00:00,2020-07-30 13:00:00,26.7683,56.6667,961.547,984.5,3.36667,0.72092,3.25044
2020-07-30 14:00:00,2020-07-30 14:00:00,27.035,53.6667,961.502,963.833,4.36667,1.84427,3.93866
2020-07-30 15:00:00,2020-07-30 15:00:00,25.5417,60.3333,961.415,890.333,4.33333,0.531967,4.18449
2020-07-30 16:00:00,2020-07-30 16:00:00,24.395,65.0,961.332,760.5,2.93333,0.937579,2.71181
2020-07-30 17:00:00,2020-07-30 17:00:00,23.55,68.1667,961.293,593.5,2.75,0.863947,0.0733629
2020-07-30 18:00:00,2020-07-30 18:00:00,19.2333,85.6667,961.572,389.333,7.46667,-3.87037,6.36193
2020-07-30 19:00:00,2020-07-30 19:00:00,16.34,98.1667,961.755,107.833,7.78333,-2.86867,7.21512
2020-07-30 20:00:00,2020-07-30 20:00:00,15.85,100.0,962.355,15.0,5.1,-1.41308,4.83282
2020-07-30 21:00:00,2020-07-30 21:00:00,15.6933,100.0,962.81,0.0,2.7,-0.488641,2.6226
2020-07-30 22:00:00,2020-07-30 22:00:00,15.6717,100.0,963.323,0.0,2.3,-0.358656,2.24418
2020-07-30 23:00:00,2020-07-30 23:00:00,15.6,100.0,963.37,0.0,1.3,0.476513,0.967373
2020-07-31 00:00:00,2020-07-31 00:00:00,15.38,100.0,963.345,0.0,0.866667,0.205716,0.156727
2020-07-31 01:00:00,2020-07-31 01:00:00,15.4533,100.0,963.158,0.0,1.51667,0.89431,1.18012
2020-07-31 02:00:00,2020-07-31 02:00:00,15.4517,100.0,962.923,0.0,1.16667,0.888485,0.659583
2020-07-31 03:00:00,2020-07-31 03:00:00,15.225,100.0,962.95,0.0,1.56667,-0.130071,-0.470776
2020-07-31 04:00:00,2020-07-31 04:00:00,15.3033,100.0,962.78,0.0,3.35,-0.303925,-2.81021
2020-07-31 05:00:00,2020-07-31 05:00:00,15.2567,100.0,962.997,0.0,2.93333,1.33704,-2.27006
2020-07-31 06:00:00,2020-07-31 06:00:00,14.9583,100.0,963.523,3.5,1.25,-0.00851115,0.339894
2020-07-31 07:00:00,2020-07-31 07:00:00,14.5433,100.0,964.0,53.5,1.95,-0.698177,0.495116
2020-07-31 08:00:00,2020-07-31 08:00:00,14.3667,100.0,964.405,130.833,2.43333,-1.79043,0.554624
2020-07-31 09:00:00,2020-07-31 09:00:00,15.0517,100.0,964.722,403.167,2.56667,0.17356,-1.24841
2020-07-31 10:00:00,2020-07-31 10:00:00,18.0367,83.5,965.343,711.0,2.41667,1.11501,1.1589
2020-07-31 11:00:00,2020-07-31 11:00:00,21.09,61.3333,965.518,848.833,3.66667,1.42443,1.49166
2020-07-31 12:00:00,2020-07-31 12:00:00,21.6933,63.6667,965.923,945.833,4.55,0.602948,4.49313
2020-07-31 13:00:00,2020-07-31 13:00:00,22.45,59.5,965.987,988.667,5.88333,1.42166,5.69256
2020-07-31 14:00:00,2020-07-31 14:00:00,21.6867,59.0,966.178,971.833,6.58333,-0.28164,6.54687
2020-07-31 15:00:00,2020-07-31 15:00:00,21.82,54.5,966.263,922.667,7.33333,0.542426,7.23976
2020-07-31 16:00:00,2020-07-31 16:00:00,21.8617,47.5,966.317,807.667,8.5,1.05424,8.42061
2020-07-31 17:00:00,2020-07-31 17:00:00,20.5883,61.5,966.352,387.833,8.55,0.953283,8.48507
2020-07-31 18:00:00,2020-07-31 18:00:00,19.0833,75.8333,966.358,266.0,9.45,1.12179,9.37962
2020-07-31 19:00:00,2020-07-31 19:00:00,17.4117,94.8333,966.472,86.0,8.06667,-0.0181246,8.05876
2020-07-31 20:00:00,2020-07-31 20:00:00,16.77,99.6667,966.645,10.5,7.25,-0.532291,7.22433
2020-07-31 21:00:00,2020-07-31 21:00:00,16.5183,100.0,967.102,0.0,3.41667,-0.0416382,3.37514
2020-07-31 22:00:00,2020-07-31 22:00:00,16.8667,100.0,967.57,0.0,4.56667,-1.85857,4.15337
2020-07-31 23:00:00,2020-07-31 23:00:00,16.4783,100.0,967.773,0.0,2.58333,-1.31104,2.16105
2020-08-01 00:00:00,2020-08-01 00:00:00,17.0367,97.1667,967.66,0.0,4.63333,-3.11326,3.27966
2020-08-01 01:00:00,2020-08-01 01:00:00,17.265,95.5,967.517,0.0,3.36667,-3.13884,0.976919
2020-08-01 02:00:00,2020-08-01 02:00:00,17.07,95.8333,967.34,0.0,2.0,-0.963915,0.807563
2020-08-01 03:00:00,2020-08-01 03:00:00,16.3917,99.6667,967.508,0.0,1.78333,0.0621263,1.71583
2020-08-01 04:00:00,2020-08-01 04:00:00,16.2767,100.0,967.503,0.0,6.16667,-3.1894,5.23593
2020-08-01 05:00:00,2020-08-01 05:00:00,15.97,100.0,967.55,0.0,5.91667,-4.25291,4.03483
2020-08-01 06:00:00,2020-08-01 06:00:00,15.9117,100.0,967.702,4.5,3.36667,-1.71534,2.86923
2020-08-01 07:00:00,2020-08-01 07:00:00,15.7517,100.0,967.967,60.1667,3.71667,-1.08824,3.47451
2020-08-01 08:00:00,2020-08-01 08:00:00,16.0167,100.0,968.418,111.0,3.76667,-0.189756,3.72461
2020-08-01 09:00:00,2020-08-01 09:00:00,16.2433,100.0,968.76,254.0,2.05,0.21654,2.00379
